simulation_scope,scenario_id,period_id,grouping,category,space_name,zone_name,space_count,floor_area_m2,design_people,person_hours,occupant_peak,occupant_peak_time,occupant_density_peak_per_m2,people_sensible_kwh,people_latent_kwh,people_radiant_kwh,heating_kwh,cooling_kwh,heating_peak_kw,heating_peak_time,cooling_peak_kw,cooling_peak_time,oa_heating_kwh,oa_cooling_kwh,oa_mass_flow_peak_kg_s,oa_mass_flow_peak_time,temperature_area_weighted_mean_c,rh_area_weighted_mean_pct,heating_unmet_zone_hours,cooling_unmet_zone_hours,available_variables,unavailable_variables
seasonal,baseline_s,shoulder,category,restroom,,,27,7190.122546267738,773.9383497319058,4179.267150828226,309.57534450579396,04/15  08:15:00,0.0430556423084178,358.68983158051554,192.97343232880877,107.60694947415483,5389.887973891934,0.0,588.5950527524553,04/15  06:00:00,0.0,04/15  00:15:00,5460.218675757635,0.0,42.07235806176744,04/15  00:15:00,20.452545066341205,35.83854911338925,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,baseline_s,shoulder,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,82408.41205982458,7675.293280081697,04/15  08:15:00,0.051128574479371136,6026.149397581734,3862.8600495972164,1807.8448192745163,12695.843735217422,4925.100288920683,2062.458202857706,04/15  05:00:00,1318.1663122012174,04/15  15:00:00,8592.945877361368,0.0,91.49990084507998,04/15  06:45:00,21.92785573192006,35.484206758879935,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_2_lead,shoulder,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,04/15  12:45:00,0.1937503875007749,110.557838747196,55.22812113207296,33.167351624158776,516.069707456577,0.0,65.71351157449273,04/15  06:00:00,0.0,04/15  00:15:00,563.8432305250857,0.0,4.62228882002028,04/15  00:15:00,20.897292634847336,35.65656283468262,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_2_lead,shoulder,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.284625108965,1775.431919505212,04/15  19:00:00,0.13300696615301733,1562.4299634097224,875.5241916033555,468.7289890229158,3052.1624242658804,4043.9923229082724,413.8669604729659,04/15  05:45:00,692.4320432260507,04/15  14:45:00,2908.1615639202787,0.0,25.96020181065044,04/15  00:15:00,21.31299570113581,36.66798475180792,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_2_lead,shoulder,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.92382078483,1376.5855838246546,04/15  19:30:00,0.2920512579954198,900.2906606772701,503.58019781691127,270.0871982031803,1692.2005787158844,1682.420035767634,226.65941796620365,04/15  05:30:00,295.69885989736855,04/15  14:45:00,1872.5068855996603,0.0,16.014546323505318,04/15  08:15:00,21.30273262521957,36.60094754355592,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_2_lead,shoulder,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,04/15  09:15:00,0.13928299567676547,2225.070857609903,1551.094311942194,667.5212572829728,3729.3191009348484,1395.3738184404037,547.3227477811074,04/15  06:00:00,217.51483454983344,04/15  15:00:00,3737.8039130068746,0.0,37.40667763294239,04/15  00:15:00,21.520047845111833,36.88671592702535,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_2_lead,shoulder,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.8353229463867,117.41927084331635,04/15  19:00:00,0.016330635547271245,139.0401184910557,73.06214413786769,41.71203554731664,5482.125982910526,0.0,586.9874998803992,04/15  06:00:00,0.0,04/15  00:15:00,5477.012226888333,0.0,42.07235806176744,04/15  00:15:00,20.388619809653953,35.755371222623054,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_2_lead,shoulder,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,58615.002891571305,4764.785741264058,04/15  17:30:00,0.031740377046266026,4356.0985023541825,2677.701844634356,1306.8295507062587,12456.47781136591,3753.7983319834793,2036.710304518415,04/15  05:00:00,1077.0936009044524,04/15  15:00:00,8554.99392571674,0.0,91.49990084507995,04/15  00:15:00,21.876248264727657,34.53964125541947,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_3_lead,shoulder,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,04/15  12:45:00,0.1937503875007749,110.56018923082627,55.225770648442754,33.168056769247855,516.1019823676927,0.0,65.7142549014587,04/15  06:00:00,0.0,04/15  00:15:00,563.9615869153622,0.0,4.62228882002028,04/15  00:15:00,20.897081827005238,35.64451418943329,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_3_lead,shoulder,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.28462510896,1784.9562884363763,04/15  19:00:00,0.13372048684741222,1561.4707501575413,876.4834048555327,468.44122504726334,3057.750293413242,4051.6987455218073,413.8718433941503,04/15  05:45:00,692.2214018305838,04/15  14:45:00,2903.204739292729,0.0,25.96020181065044,04/15  00:15:00,21.310924457963512,36.64509919517792,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_3_lead,shoulder,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.923820784825,1364.8330582027236,04/15  19:30:00,0.28955788603741045,900.547633222728,503.32322527145254,270.16428996681805,1691.8301232066271,1686.8180391167414,226.65969531854404,04/15  05:30:00,292.4896254420916,04/15  14:45:00,1873.1153292266647,0.0,16.014546323505318,04/15  06:45:00,21.297215057432158,36.59922591101574,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_3_lead,shoulder,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,04/15  09:15:00,0.13928299567676547,2225.346786800888,1550.8183827512075,667.6040360402689,3729.2039371012647,1394.484429988043,547.323002594957,04/15  06:00:00,219.62237414732127,04/15  14:45:00,3737.778368268168,0.0,37.40667763294239,04/15  00:15:00,21.51715854946257,36.85444305803563,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_3_lead,shoulder,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.835322946387,117.53811799695312,04/15  19:00:00,0.016347164772311847,139.01663890041513,73.08562372850785,41.70499167012461,5482.391438749584,0.0,586.9411826433922,04/15  06:00:00,0.0,04/15  00:15:00,5476.861113537852,0.0,42.07235806176744,04/15  00:15:00,20.388397116353325,35.74768468774517,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,entrance_3_lead,shoulder,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,58615.00289157128,4758.037142279315,04/15  17:30:00,0.03169542159854154,4357.058109521651,2676.74223746691,1307.1174328564928,12456.490672219137,3744.114927304132,2036.6562189509214,04/15  05:00:00,1076.934397836025,04/15  15:00:00,8556.114962628615,0.0,91.49990084507995,04/15  00:15:00,21.873041901713027,34.51589620894436,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
